ARDEL	ARCO	ARCUSN	ARNAME	ARADR1	ARADR2	ARADR3	ARADR4	ARZIP5	ARZIP9	ARZP14	ARTOTD	ARCURD	AR0110	AR1120	AR2130	AROV30	ARPYMT	ARPDAT	ARPREP	ARMTDS	ARYTDS	ARSTMT	ARFINA	ARPBAL	ARFINC	ARMCPD	ARYCPD	ARCLMT	ARAREA	ARTELE	ARSLSN	ARTERM	ARSTAX	ARLSTN	ARGRUP	ARMILS	ARHIBL	ARHIDT	ARINTR	ARSTAT	AREFT	ARGCO	ARGCUS	ARPDA8	ARHID8	ARCUCL	AREDI	ARCLPB	ARWIRE	ARFEIN	ARPMCL	ARPRMV	ARF001
A	10	8310	J&T SHAKER GULF SVC.          	TIMOTHY & JACQUELINE DZURILLA 	15809 CHARGIN BLVD.           	SHAKER HEIGHTS, OH.  44120    	                              	44120	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	216	5613073	14	3	    	SHAKER    	CA	0	0.00	0	0	OH	N	10	8310	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8340	IBRAHIM JEHA                  	ANDOVER GULF                  	65 MAIN ST                    	ANDOVER, MA 01810             	                              	01810	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	978	7490900	82	25	    	JEHA IBRAH	CA	0	0.00	0	0	MA	Y	10	8340	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8350	LARRY NG'S AUTO SERVICE       	461 WORCESTER ROAD            	WELLESLEY MA  02181           	                              	                              	02181	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	34	3	    	LARRY NG'S	CA	0	0.00	0	0	MA	N	10	8350	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8360	LEXINGTON GULF                	BASSAM ISSA                   	39 BEDFORD ST                 	LEXINGTON MA 02173            	                              	02173	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	617	8629800	82	25	    	LEXINGTON 	CA	0	0.00	0	0	MA	Y	10	8360	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8380	LONG RIDGE GULF SERVICE INC.  	1095 LONG RIDGE RD            	STAMFORD, CT  06903           	                              	                              	06903	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	203	3223900	83	25	    	LONG RIDGE	CA	0	0.00	0	0	CT	Y	10	8380	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8390	M & A SERVICE STATION         	2443 RICHMOND AVE             	STATEN ISLAND NY  10314       	                              	                              	10314	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	718	4949833	34	3	    	M&A SERV  	CA	0	0.00	0	0	NY	N	10	8390	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8400	MARKET STREET GAS INC.        	195 MARKET ST.                	BRIGHTON, MA.  02135          	                              	                              	02135	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	617	7826000	81	25	    	MARKET    	CA	0	0.00	0	0	MA	Y	10	8400	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8415	BRIAN MCNELLIS                	600 NEW RD                    	LINWOOD NJ 08221              	                              	                              	08221	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	609	9278412	95	3	    	MCNELLIS  	CA	0	0.00	0	0	NJ	N	10	8415	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8430	MIDWAY GULF                   	RICHARD W FRANKLIN            	4601 KIRKWOOD HIGHWAY         	WILMINGTON DE  19808          	                              	19808	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	302	9990949	34	3	    	MIDWAY GUL	CA	0	0.00	0	0	DE	N	10	8430	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8480	NABIH EL-LAKKIS               	NKO CORP.                     	140 MYSTIC ST.                	ARLINGTON, MA.  02174         	                              	02174	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	617	6489709	82	25	    	NABIH     	CA	0	0.00	0	0	MA	N	10	8480	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8490	ASSAAD NASR                   	SUDBURY GULF                  	470 BOSTON POST RD            	SUDBURY MA 01776              	                              	01776	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	508	4430100	82	25	    	NASR      	CA	0	0.00	0	0	MA	Y	10	8490	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8495	DIMITRIOS MIROS               	NEW BRIDGE SERVICE CENTER     	69 NEW BRIDGE RD              	BERGENFIELD NJ  07621         	                              	07621	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	201	3843289	91	25	    	DIMITRIOS 	CA	0	0.00	0	0	NJ	N	10	8495	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8500	NEW HYDE PARK GAS INC.        	UNION TPKE & NEW HYDE PARK    	NEW HYDE PARK, NY.  11040     	                              	                              	11040	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	516	7751459	85	3	    	NEW HYDE  	CA	0	0.00	0	0	NY	Y	10	8500	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8520	NEWBRIDGE CAR CARE INC.       	363 NORTH NEWBRIDGE RD.       	LEVITTOWN, NY.  11756         	                              	                              	11756	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	516	8270900	84	25	    	NEWBRIDGE 	CA	0	0.00	0	0	NY	Y	10	8520	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8560	NICK AND GEORGE INC.          	229 STATE ROUTE 18            	OPP/ALBERT ST.                	EAST BRUNSWICK, NJ.  08816    	                              	08816	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	732	8460074	95	3	    	NICK AND  	CA	0	0.00	0	0	NJ	N	10	8560	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8570	NORTH MASSAPEQUA GULF STATION 	900 N BROADWAY                	MASSAPEQUA NY  11758          	                              	                              	11758	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	516	7995589	34	3	    	N MASSAPEQ	CA	0	0.00	0	0	NY	N	10	8570	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8575	NORWOOD GULF                  	GHATTAS & JOSEPH              	707 NEPONSET ST               	NORWOOD MA  02062             	                              	02062	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	34	3	    	NORWOOD GU	CA	0	0.00	0	0	MA	N	10	8575	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8580	O F WELKER INC                	1800 ALLEN ST                 	SPRINGFIELD MA  01118         	                              	                              	01118	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	413	7823777	83	3	    	WELKER    	CA	0	0.00	0	0	MA	N	10	8580	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8590	P.M. AUTO SERVICES INC        	HARVARD AVE GULF              	226 HARVARD AVE               	ALLSTON MA  02134             	                              	02134	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	617	5669380	34	3	    	P.M. AUTO 	CA	0	0.00	0	0	MA	N	10	8590	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8600	PEMBROKE GULF INC.            	CHURCH AND OAK STREETS        	@ ROUTE 139                   	PEMBROKE, MA.  02359          	                              	02359	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	617	8263115	81	25	    	PEMBROKE  	CA	0	0.00	0	0	MA	Y	10	8600	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8615	PHIL'S GULF                   	JAZ INC                       	49 FRANKLIN TURNPIKE          	WALDWICK NJ  07463            	                              	07463	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	201	4447177	34	3	    	PHIL'S GUL	CA	0	0.00	0	0	NJ	N	10	8615	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8625	PORT MONMOUTH GULF            	TIMOTHY M WALSH               	412 HWY 36 & WILSON AVE       	PORT MONMOUTH NJ  07758       	                              	07758	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	732	7879661	34	3	    	PORT MONMO	CA	0	0.00	0	0	NJ	N	10	8625	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8635	R & A'S ENTERPRISE            	245 HONEY SPOT ROAD           	STRATFORD CT  06497           	                              	                              	06497	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	203	3800692	34	3	    	R & A'S EN	CA	0	0.00	0	0	CT	N	10	8635	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8650	ROGER PERRY                   	ROGER'S AUTO CENTER           	1380 SOUTH OLDEN AVE.         	TRENTON, NJ.  08610           	                              	08610	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	609	5888665	92	3	    	ROGER'S   	CA	0	0.00	0	0	NJ	Y	10	8650	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8675	ROUTE 107 AUTOMOTIVE INC.     	386 COMMACK RD.               	DEER PARK, NY.  11729         	                              	                              	11729	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	516	5959259	34	3	    	ROUTE 107 	CA	0	0.00	0	0	NY	N	10	8675	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8685	RYDERS LANE GULF              	114 RYDERS LANE               	EAST BRUNSWICK NJ  08816      	                              	                              	08816	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	732	2492662	34	3	    	RYDERS LAN	CA	0	0.00	0	0	NJ	N	10	8685	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8690	S & S GULF                    	EAST & WEST END INC           	3655 HIGHWAY 33               	NEPTUNE NJ  07753             	                              	07753	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	732	9221956	34	3	    	S & S GULF	CA	0	0.00	0	0	NJ	N	10	8690	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8700	SAMANA INC.                   	1401 NORTHEAST BLVD.          	WILMINGTON, DE.  19802        	                              	                              	19802	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	302	6542352	96	25	    	SAMANA    	CA	0	0.00	0	0	DE	Y	10	8700	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8720	JOSEPH SANTOS                 	WESTFIELD GULF                	400 CENTRAL AVE.              	WESTFIELD, NJ.  07090         	                              	07090	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	980	2329717	93	25	    	WESTFIELD 	CA	0	0.00	0	0	NJ	Y	10	8720	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8745	SCHMALL AUTOMOTIVE INC.       	NEEDHAM GULF SERVICE          	229 HIGHLAND AVE.             	NEEDHAM, MA.  02194           	                              	02194	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	781	4443157	82	25	    	SCHMALL   	CA	0	0.00	0	0	MA	Y	10	8745	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8755	M. SCHWEGHARDT                	C & S AUTOMOTIVE              	2499 JERICHO TPKE & HERRICKS  	GARDEN CITY PARK, NY  11040   	                              	11040	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	516	2489142	34	3	    	SCHWEGHARD	CA	0	0.00	0	0	NY	N	10	8755	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8775	SM MOTOR SPORTS INC.          	2080 LAKEVILLE RD.            	NEW HYDE PARK, NY.  11040     	                              	                              	11040	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	516	7758655	85	25	    	SM MOTOR  	CA	0	0.00	0	0	NY	Y	10	8775	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8810	STEVEN SCOTT II               	VILLAGE GULF                  	755 NORTH VILLAGE AVE.        	ROCKVILLE CENTER,NY 11570     	                              	11570	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	516	2897514	34	25	    	VILLAGE   	CA	0	0.00	0	0	NY	Y	10	8810	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8850	TOWN GULF                     	SAMER T.  ALAMI               	612 TAUNTON AVE.              	E PROVIDENCE, RI.  02914      	                              	02914	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	401	4349600	81	3	    	TOWN GULF 	CA	0	0.00	0	0	RI	N	10	8850	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8875	TRI-STATE PARTNERSHIP         	COS COB GULF                  	370 EAST PUTNAM RD.           	COS COB, CT.  06807           	                              	06807	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	203	8693777	34	25	    	COS COB   	CA	0	0.00	0	0	CT	Y	10	8875	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8885	TRIBORO GULF SERVICE STATION  	RAYMOND D & GARY M FERRARA    	INTST 95 & ROBERT TONER BLVD. 	NORTH ATTLEBORO, MA. 02760    	                              	02760	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	508	6997344	34	3	    	TRIBORO GU	CA	0	0.00	0	0	MA	Y	10	8885	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8920	VALERIS SERVICE STATION       	316 ROCKAWAY TURNPIKE         	CEDARHURST NY  11516          	                              	                              	11516	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	516	2394123	34	3	    	VALERIS SE	CA	0	0.00	0	0	NY	N	10	8920	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8960	GARY WACHTER                  	ACCT CLOSED                   	GULF ONE                      	724 GLEN HEAD RD              	OLD BROOKVILLE NY  11545      	11545	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	516	7599365	34	25	    	GULF ONE  	CA	0	0.00	0	0	NY	Y	10	8960	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8970	DANIEL WENCKUS                	DAN'S GULF                    	130 MAIN ST.                  	WAYLAND, MA.  01778           	                              	01778	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	800	8429248	34	3	    	WENCKUS   	CA	0	0.00	0	0	MA	Y	10	8970	20000000	0	C	 	 	 	0	   	 	                                         
A	10	8980	WHEEY SHANG MOTOR CO. LTD.    	1651 BERGEN BLVD.             	FORT LEE, NJ.  07024          	                              	                              	07024	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	34	25	    	WHEEY SHAN	CA	0	0.00	0	0	NJ	Y	10	8980	20000000	0	C	 	 	 	0	   	 	                                         
A	10	9998	BRAD PENN PRODUCT MASTER FILE 	PER SUSAN LERCH FOR PRODUCT DE	SCRIPTIONS                    	                              	DO NOT USE FOR BILLING        	00000	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	1	1	    	BRAD PENN 	  	0	0.00	0	0	99	N	10	9998	20000000	0	B	 	 	 	0	   	 	                                         
A	10	9999	ARG UNAPPLIED CASH ACCOUNT    	--------------------------    	--------------------------    	--------------------------    	--------------------------    	15238	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	-24712.58	50418	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	11	14	    	ARGUNAPP  	  	0	0.00	0	0	PA	N	10	9999	20180504	0	U	 	 	 	0	   	 	                                         
D	10	23920	RACE OIL CORP                 	40 POTTER AVE                 	GRANVILLE, NY  12832          	                              	                              	12832	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	 	0.00	0.00	 	0.00	0.00	0	518	8421800	35	3	    	RACE      	  	0	0.00	0	0	NY	 	10	23920	20000000	0	U	 	 	 	0	   	 	                                         
A	10	1953	R.D HOLDER OIL, INC.          	P.O. BOX 40                   	NEW CARLISLE, OH  45344       	                              	                              	45344	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	35908.50	121614	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	25000	937	8820095	14	3	    	HOLDER    	D 	0	0.00	0	0	OH	Y	10	1953	20141216	0	U	 	 	 	311630905	   	 	                                         
A	10	3378	QUANTUM VORTEX PARTNERS, INC. 	130 BATHURST DRIVE            	WATERLOO, N2V 1V7             	ONTARIO, CANADA               	                              	N2V 1	V7  	00000	0.00	0.00	0.00	0.00	0.00	0.00	-24.87	90418	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	519	5898001	27	9	    	QUANTUM   	CD	0	0.00	0	0	XX	N	10	3378	20180904	0	I	 	 	 	0	   	 	                                         
A	10	3349	PVS NOLWOOD CHEMICALS, INC.   	10900 HARPER AVENUE           	DETROIT, MI  48213            	                              	                              	 4821	3   	00000	53116.84	53116.84	0.00	0.00	0.00	0.00	11165.00	52324	0.00	0.00	53116.84	Y	0.00	53116.84	N	0.00	0.00	75000	313	9250300	57	12	    	PVS       	CD	0	53116.84	241115	0	MI	N	10	3349	20240523	20241115	I	 	 	 	382581221	   	 	                                         
A	10	2181	IPC (USA) INC.                	20 PACIFICA, SUITE 650        	IRVINE, CA  92618             	                              	                              	92618	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	6747.65	50115	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	750000	410	4185500	18	1	    	IPC       	CD	0	0.00	0	0	CA	Y	10	2181	20150501	0	F	 	 	 	943413683	   	 	                                         
A	10	2553	LONE STAR SUPER GAS, INC.     	4298 HWY 135 NORTH            	KILGORE, TX  75662            	                              	                              	75662	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	4074.18	10215	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	25000	903	9833384	14	1	    	LONE      	 D	0	0.00	0	0	TX	Y	10	2553	20150102	0	B	 	 	 	760285596	   	 	                                         
A	10	2649	MEDICO INDUSTRIES, INC.       	1500 HWY 315                  	WILKES BARRE, PA  18702       	                              	                              	18702	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	-456.00	121014	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	570	8257711	18	9	    	MEDICO    	CD	0	0.00	0	0	PA	N	10	2649	20141210	0	I	 	 	 	240793195	   	 	                                         
A	10	2224	BRENNTAG LUBRICANTS           	PREVIOUS JAM                  	7010 MYKAWA ROAD              	HOUSTON, TX  77033            	                              	77033	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	1584.00	102924	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	1584.00	25000	713	8447766	47	3	    	BRENNTAG  	  	0	1584.00	241001	0	TX	Y	10	2224	20241029	20241001	I	 	 	 	741998773	   	 	                                         
